,url,weekid,artist,song
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,The Weeknd & Ariana Grande,Save Your Tears
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Drake Featuring 21 Savage & Project Pat,Knife Talk
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",Who Want Smoke??
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Young Thug With Drake & Travis Scott,Bubbly
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Elton John & Dua Lipa,Cold Heart (PNAU Remix)
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Olivia Rodrigo,Traitor
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Jason Aldean & Carrie Underwood,If I Didn't Love You
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Lil Nas X,Montero (Call Me By Your Name)
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Ryan Hurd With Maren Morris,Chasing After You
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Drake Featuring Lil Baby,Girls Want Girls
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,The Weeknd,Take My Breath
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Lil Nas X,Thats What I Want
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Farruko,Pepas
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Billie Eilish,Happier Than Ever
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,CKay,Love Nwantiti (Ah Ah Ah)
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,THE ANXIETY: WILLOW & Tyler Cole,Meet Me At Our Spot
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Moneybagg Yo,Wockesha
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Jordan Davis Featuring Luke Bryan,Buy Dirt
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Lee Brice,Memory I Don't Mess With
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Tai Verdes,A-O-K
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Elvie Shane,My Boy
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Justin Bieber,Ghost
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Lil Durk,Pissed Me Off
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Chris Stapleton,You Should Probably Leave
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Luke Combs,Cold As You
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Old Dominion,I Was On A Boat That Day
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Meek Mill Featuring Lil Baby & Lil Durk,Sharing Locations
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Loza Alexander,Lets Go Brandon
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Capella Grey,Gyalis
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Normani Featuring Cardi B,Wild Side
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Drake Featuring Travis Scott,Fair Trade
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Marshmello X Jonas Brothers,Leave Before You Love Me
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Olivia Rodrigo,Deja Vu
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,Thinking 'Bout You
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Baby Keem & Kendrick Lamar,Family Ties
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Chloe,Have Mercy
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Jameson Rodgers Featuring Luke Combs,Cold Beer Calling My Name
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Zac Brown Band,Same Boat
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Summer Walker & JT,Ex For A Reason
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,NEIKED X Mae Muller X Polo G,Better Days
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Kanye West,Hurricane
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,"Yung Bleu, Chris Brown & 2 Chainz",Baddest
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Roddy Ricch,Late At Night
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Dua Lipa,Love Again
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Kane Brown X blackbear,Memory
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Blxst & Tyga Featuring Ty Dolla $ign,Chosen
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Kenny Chesney,Knowing You
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Doja Cat,Woman
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Ivan Cornejo,Esta Danada
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,RealestK,WFM
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Young Thug With Post Malone & A$AP Rocky,Livin It Up
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Young Thug With J. Cole & T-Shyne,Stressed
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,BIA Featuring Nicki Minaj,Whole Lotta Money
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Gunna & Future,Too Easy
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Sleepy Hallow,2055
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,"Tainy, Bad Bunny & Julieta Venegas",Lo Siento BB:/
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Morgan Wallen,Sand In My Boots
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Aventura x Bad Bunny,Volvi
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Cody Johnson,'Til You Can't
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Eslabon Armado Featuring DannyLux,Jugaste y Sufri
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Young Thug With Juice WRLD,Rich N***a Shit
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Bad Bunny,Yonaguni
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Kane Brown,One Mississippi
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Michael Ray,Whiskey And Rain
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Megan Thee Stallion,Thot Shit
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Jon Pardi,Tequila Little Time
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Jimmie Allen & Brad Paisley,Freedom Was A Highway
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,42 Dugg Featuring Future,Maybach
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Doja Cat,Get Into It (Yuh)
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Drake,No Friends In The Industry
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Giveon,For Tonight
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Kanye West,Praise God
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Drake,Champagne Poetry
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Coldplay X Selena Gomez,Let Somebody Go
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Grupo Firme,"Ya Superame (En Vivo Desde Culiacan, Sinaloa)"
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Scotty McCreery,You Time
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Drake Featuring Lil Durk & Giveon,In The Bible
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Young Thug With Future & BSlime,Peepin Out The Window
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Jonas Brothers,Who's In Your Head
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Pop Smoke Featuring Chris Brown,Woo Baby
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Don Toliver Featuring Travis Scott,Flocky Flocky
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Lady A,Like A Lady
0,https://www.billboard.com/charts/hot-100/2021-10-24,2021-10-24,Priscilla Block,Just About Over You
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Adele,Easy On Me
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,The Kid LAROI & Justin Bieber,Stay
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Lil Nas X & Jack Harlow,Industry Baby
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Walker Hayes,Fancy Like
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Ed Sheeran,Bad Habits
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Drake Featuring Future & Young Thug,Way 2 Sexy
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Ed Sheeran,Shivers
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Olivia Rodrigo,Good 4 U
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Doja Cat,Need To Know
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Dua Lipa,Levitating
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Wizkid Featuring Justin Bieber & Tems,Essence
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Doja Cat Featuring SZA,Kiss Me More
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Glass Animals,Heat Waves
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Maneskin,Beggin'
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Elton John & Dua Lipa,Cold Heart (PNAU Remix)
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Doja Cat & The Weeknd,You Right
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,The Weeknd & Ariana Grande,Save Your Tears
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Jason Aldean & Carrie Underwood,If I Didn't Love You
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Olivia Rodrigo,Traitor
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Coldplay x BTS,My Universe
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",Who Want Smoke??
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Drake Featuring 21 Savage & Project Pat,Knife Talk
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,THE ANXIETY: WILLOW & Tyler Cole,Meet Me At Our Spot
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Lil Nas X,Montero (Call Me By Your Name)
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Ryan Hurd With Maren Morris,Chasing After You
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Drake Featuring Lil Baby,Girls Want Girls
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Swedish House Mafia & The Weeknd,Moth To A Flame
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Bryson Gray Featuring Tyson James & Chandler Crump,Let's Go Brandon
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Lil Nas X,Thats What I Want
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Farruko,Pepas
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,CKay,Love Nwantiti (Ah Ah Ah)
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,The Weeknd,Take My Breath
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Billie Eilish,Happier Than Ever
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Moneybagg Yo,Wockesha
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,NEIKED X Mae Muller X Polo G,Better Days
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Jordan Davis Featuring Luke Bryan,Buy Dirt
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Justin Bieber,Ghost
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Loza Alexander,Lets Go Brandon
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Luke Combs,Cold As You
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Tai Verdes,A-O-K
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Chris Stapleton,You Should Probably Leave
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,Thinking 'Bout You
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Lee Brice,Memory I Don't Mess With
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Young Thug With Drake & Travis Scott,Bubbly
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Normani Featuring Cardi B,Wild Side
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Meek Mill Featuring Lil Baby & Lil Durk,Sharing Locations
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Capella Grey,Gyalis
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Old Dominion,I Was On A Boat That Day
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Baby Keem & Kendrick Lamar,Family Ties
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Chloe,Have Mercy
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Drake Featuring Travis Scott,Fair Trade
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Zac Brown Band,Same Boat
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Elvie Shane,My Boy
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Kanye West,Hurricane
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Blxst & Tyga Featuring Ty Dolla $ign,Chosen
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,"Yung Bleu, Chris Brown & 2 Chainz",Baddest
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Kenny Chesney,Knowing You
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Kane Brown X blackbear,Memory
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Jameson Rodgers Featuring Luke Combs,Cold Beer Calling My Name
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,"Lil Tjay, Fivio Foreign & Kay Flock",Not In The Mood
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Lil Durk,Pissed Me Off
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Doja Cat,Woman
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Morgan Wallen,Sand In My Boots
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Cody Johnson,'Til You Can't
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Dua Lipa,Love Again
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Michael Ray,Whiskey And Rain
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Kane Brown,One Mississippi
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Moneybagg Yo Featuring Lil Durk & EST Gee,Switches & Dracs
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Eslabon Armado Featuring DannyLux,Jugaste y Sufri
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Gunna & Future,Too Easy
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Ivan Cornejo,Esta Danada
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Aventura x Bad Bunny,Volvi
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Jon Pardi,Tequila Little Time
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,BIA Featuring Nicki Minaj,Whole Lotta Money
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Sleepy Hallow,2055
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,42 Dugg Featuring Future,Maybach
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,RealestK,WFM
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Wale Featuring J. Cole,Poke It Out
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Kanye West,Praise God
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,"Tainy, Bad Bunny & Julieta Venegas",Lo Siento BB:/
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Jimmie Allen & Brad Paisley,Freedom Was A Highway
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Giveon,For Tonight
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Megan Thee Stallion,Thot Shit
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Lady A,Like A Lady
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Doja Cat,Get Into It (Yuh)
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Moneybagg Yo,Scorpio
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Latto,Big Energy
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Kelsea Ballerini Featuring Kenny Chesney,Half Of My Hometown
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Lisa,Money
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Drake,No Friends In The Industry
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Grupo Firme,"Ya Superame (En Vivo Desde Culiacan, Sinaloa)"
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Jonas Brothers,Who's In Your Head
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Drake Featuring Lil Durk & Giveon,In The Bible
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Priscilla Block,Just About Over You
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Parker McCollum,To Be Loved By You
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Doja Cat,Ain't Shit
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,Oliver Tree,Life Goes On
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,H.E.R. Featuring Chris Brown,Come Through
0,https://www.billboard.com/charts/hot-100/2021-10-31,2021-10-31,YoungBoy Never Broke Again,Nevada
0,https://www.billboard.com/charts/hot-100/2021-11-07,2021-11-07,Adele,Easy On Me
0,https://www.billboard.com/charts/hot-100/2021-11-07,2021-11-07,The Kid LAROI & Justin Bieber,Stay
0,https://www.billboard.com/charts/hot-100/2021-11-07,2021-11-07,Lil Nas X & Jack Harlow,Industry Baby
0,https://www.billboard.com/charts/hot-100/2021-11-07,2021-11-07,Ed Sheeran,Bad Habits
0,https://www.billboard.com/charts/hot-100/2021-11-07,2021-11-07,Walker Hayes,Fancy Like
0,https://www.billboard.com/charts/hot-100/2021-11-07,2021-11-07,Ed Sheeran,Shivers
0,https://www.billboard.com/charts/hot-100/2021-11-07,2021-11-07,Drake Featuring Future & Young Thug,Way 2 Sexy
0,https://www.billboard.com/charts/hot-100/2021-11-07,2021-11-07,Doja Cat,Need To Know
0,https://www.billboard.com/charts/hot-100/2021-11-07,2021-11-07,Olivia Rodrigo,Good 4 U
0,https://www.billboard.com/charts/hot-100/2021-11-07,2021-11-07,Glass Animals,Heat Waves
0,https://www.billboard.com/charts/hot-100/2021-11-07,2021-11-07,Dua Lipa,Levitating
0,https://www.billboard.com/charts/hot-100/2021-11-07,2021-11-07,Wizkid Featuring Justin Bieber & Tems,Essence
